ID|Kod|Miejscowość|Ulica|Nr domu|Nr mieszkania|Województwo|Powiat|Gmina
A1643592|55-040|Bielany Wrocławskie[KOBIERZYCE]|[Bielany Wrocławskie ul.Wrocław]|ska 1|B|DOLNOŚLĄSKIE[]|wrocławski[]|Kobierzyce[]
A1849434|31-831[31-863]|Kraków|pl. Bieńczycki Plac Targowy[Bieńczycki Plac]|18a||MAŁOPOLSKIE|Kraków|Kraków
A1465461|38-203|Bierówka|[Bierówka-]|147||PODKARPACKIE[]|jasielski[]|Jasło[]
A1465272|38-203|Bierówka|[Bierówka-]|146||PODKARPACKIE[]|jasielski[]|Jasło[]
A1676286|32-440|Biertowice[SUŁKOWICE]|[Bierutowice]|171||MAŁOPOLSKIE[]|myślenicki[]|Sułkowice[]
A1824643|64-510|Biezdrowo-Huby[WRONKI]|[Biezdrowo Huby]|77||WIELKOPOLSKIE[]|szamotulski[]|Wronki[]
A1984875|31-215[30-389]|Kraków|ul. Biała[Bisk. Albina Małysiaka]|24F|25|MAŁOPOLSKIE|Kraków|Kraków
K1984875|31-215[30-389]|Kraków|ul. Biała[Bisk. Albina Małysiaka]|24F|25|MAŁOPOLSKIE|Kraków|Kraków
A1629309|32-860|Biskupice Melsztyńskie[CZCHÓW]|[Biskupice Malsztyńskie]|74||MAŁOPOLSKIE[]|brzeski[]|Czchów[]
A1464156|33-100|Tarnów|ul. Bitwy pod Monte Cassino[Bitwy pod Monte Cass]|5|196|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1462708|33-100|Tarnów|ul. Bitwy pod Monte Cassino[Bitwy pod Monte Cass]|5|19|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1636743|33-100|Tarnów|ul. Bitwy pod Monte Cassino[Bitwy pod Monte Cass]|1|74|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1637670|33-100|Tarnów|ul. Bitwy pod Monte Cassino[Bitwy pod Monte Cass]|3|104|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1684421|33-100|Tarnów|ul. Bitwy pod Monte Cassino[Bitwy pod Monte Cass]|3|104|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1708570|33-100|Tarnów|ul. Bitwy pod Monte Cassino[Bitwy pod Monte Cass]|5|25|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1737385|33-100|Tarnów|ul. Bitwy pod Monte Cassino[Bitwy pod Monte Cass]|3|67|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1783564|33-100|Tarnów|ul. Bitwy pod Monte Cassino[Bitwy pod Monte Cass]|5|217|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1257283|33-100|Tarnów|ul. Bitwy pod Monte Cassino[Bitwy Pod Monte]|Cas.9|38|MAŁOPOLSKIE[]|Tarnów[]|Tarnów[]
A1464935|38-114|Blizianka|[Blizianka-]|133||PODKARPACKIE[]|strzyżowski[]|Niebylec[]
A1418133|21-300|Radzyń Podlaski|ul. Męczenników Podlaskich[Bł. Męczenników Podl.]|6||LUBELSKIE[]|radzyński[]|Radzyń Podlaski[]
A1373555|76-100|Bobrowiczki[SŁAWNO]|[Bobroniczki]|40||ZACHODNIOPOMORSKIE[]|sławieński[]|Sławno[]
A1465477|33-190|Bogoniowice|[Bogoniowice-]|10||MAŁOPOLSKIE[]|tarnowski[]|Ciężkowice[]
A1468039|30-398|Kraków[KEAKÓW]|ul. Bogucianka[Bogucianka 55]|55|55[]|MAŁOPOLSKIE[]|Kraków[]|Kraków[]
A1611169|28-400|Bogucice Pierwsze[Bogucice I Zakościele]|[Bogucice I Zakościel]|9||ŚWIĘTOKRZYSKIE[]|pińczowski[]|Pińczów[]
A1669526|28-400|Bogucice Pierwsze[PIŃCZÓW]|[Bogucice II Szosa]|25a||ŚWIĘTOKRZYSKIE[]|pińczowski[]|Pińczów[]
A1361906|62-006|Bogucin[KOBYLNICA]|[Bogucin ul. Grzybowa]|4||WIELKOPOLSKIE[]|poznański[]|Swarzędz[]
A1465050|33-121|Bogumiłowice|[Bogumiłowice-]|100A||MAŁOPOLSKIE[]|tarnowski[]|Wierzchosławice[]
A1465389|33-121|Bogumiłowice|[Bogumiłowice-]|280A||MAŁOPOLSKIE[]|tarnowski[]|Wierzchosławice[]
A1464849|33-121|Bogumiłowice|[Bogumiłowice-]|127||MAŁOPOLSKIE[]|tarnowski[]|Wierzchosławice[]
A1615443|72-112|Bogusławie[Stepnica]|[Bogusławie]|14|3|ZACHODNIOPOMORSKIE[]|goleniowski[]|Stepnica[]
A1468679|37-700|Przemyśl|ul. Bogusławskiego[Bogusławskiego 10/21]|10/21[10]|10/21[21]|PODKARPACKIE[]|Przemyśl[]|Przemyśl[]
A1249640|42-208|Częstochowa|ul. Bohaterów Katynia[BOH KATYNIA]|13A|8|ŚLĄSKIE|Częstochowa|Częstochowa
A1261330|41-219[41-200]|Sosnowiec|ul. Bohaterów Monte Cassino[Boh Monte Cassino]|28|125|ŚLĄSKIE|Sosnowiec|Sosnowiec
A1752798|34-100|Wadowice[WADOWICA]|ul. Bohaterów Monte Cassino[Boh Monte Cassino]|6||MAŁOPOLSKIE[]|wadowicki[]|Wadowice[]
A1801943|34-100|Wadowice|ul. Bohaterów Monte Cassino[Boh Monte Cassino]|10||MAŁOPOLSKIE[]|wadowicki[]|Wadowice[]
A1922323|70-302|Szczecin|ul. Bohaterów Getta Warszawskiego[Boh. Getta Warszawskiego]|22|2|ZACHODNIOPOMORSKIE[]|Szczecin[]|Szczecin[]
ZA1463155|38-480|Rymanów|ul. Bohaterów II Wojny Światowej[BOH. II WOJNY ŚWIATOWEJ]|12||PODKARPACKIE|krośnieński|Rymanów
A1368158|38-480|Rymanów|ul. Bohaterów II Wojny Światowej[BOH. II.WOJ.ŚWIATOWEJ]|25||PODKARPACKIE|krośnieński[]|Rymanów[]
A1674284|23-400|Biłgoraj|ul. Bohaterów Monte Cassino[Boh. Monte Casino]|23||LUBELSKIE[]|biłgorajski[]|Biłgoraj[]
A1794486|43-300|Bielsko-Biała[BIELSKO BIAŁA]|ul. Bohaterów Monte Cassino[Boh. Monte Casino]|419||ŚLĄSKIE[]|Bielsko-Biała[]|Bielsko-Biała[]
A1297138|44-102[44-100]|Gliwice|ul. Bohaterów Getta Warszawskiego[Boh.Getta Warszawskiego]|9||ŚLĄSKIE[]|Gliwice[]|Gliwice[]
A1474401|44-102[44-100]|Gliwice|ul. Bohaterów Getta Warszawskiego[Boh.Getta Warszawskiego]|9|210|ŚLĄSKIE[]|Gliwice[]|Gliwice[]
A1652143|97-200|Tomaszów Mazowiecki|ul. Bohaterów Getta Warszawskiego[Boh.Getta Warszawskiego]|15||ŁÓDZKIE[]|tomaszowski[]|Tomaszów Mazowiecki[]
A1788408|70-303|Szczecin|ul. Bohaterów Getta Warszawskiego[Boh.Getta Warszawskiego]|18|9|ZACHODNIOPOMORSKIE[]|Szczecin[]|Szczecin[]
A1935076|80-230|Gdańsk|ul. Bohaterów Getta Warszawskiego[Boh.Getta Warszawskiego]|8|2|POMORSKIE[]|Gdańsk[]|Gdańsk[]
A1891909|59-900|Zgorzelec|ul. Bohaterów II Armii Wojska Polskiego[Boh.II A.W.P.]|64||DOLNOŚLĄSKIE[]|zgorzelecki[]|Zgorzelec[]
A1280212|59-900|Zgorzelec|ul. Bohaterów II Armii Wojska Polskiego[Boh.II AWP]|15||DOLNOŚLĄSKIE|zgorzelecki|Zgorzelec
A1629559|38-480|Rymanów|ul. Bohaterów II Wojny Światowej[Boh.II Wojny Światowej]|10||PODKARPACKIE|krośnieński|Rymanów
A1246878|41-219[41-221]|Sosnowiec|ul. Bohaterów Monte Cassino[Boh.Monte Casino]|48|14|ŚLĄSKIE|Sosnowiec|Sosnowiec
A1246886|41-219|Sosnowiec|ul. Bohaterów Monte Cassino[Boh.Monte Casino]|38|28|ŚLĄSKIE|Sosnowiec|Sosnowiec
A1254948|41-219[41-221]|Sosnowiec|ul. Bohaterów Monte Cassino[Boh.Monte Casino]|50|44|ŚLĄSKIE|Sosnowiec|Sosnowiec
A1629020|15-873|Białystok|ul. Bohaterów Monte Cassino[Boh.Monte Casino]|8||PODLASKIE[]|Białystok[]|Białystok[]
A1367938|23-300|Janów Lubelski|ul. Bohaterów Porytowego Wzgórza[Boh.Porytowego Wzgórza]|35||LUBELSKIE[]|janowski[]|Janów Lubelski[]
A1367907|23-300|Janów Lubelski|ul. Bohaterów Porytowego Wzgórza[Boh.Porytowego Wzgórza]|35g||LUBELSKIE[]|janowski[]|Janów Lubelski[]
ZA1348581|26-670|Pionki|ul. Bohaterów Studzianek[Boh.Studzianek]|13|7|MAZOWIECKIE|radomski|Pionki
TU1348581|26-670|Pionki|ul. Bohaterów Studzianek[Boh.Studzianek]|13|7|MAZOWIECKIE|radomski|Pionki
A1272030|44-102[44-100]|Gliwice|ul. Bohaterów Getta Warszawskiego[Bohaterów Getta Warszaw.]|9||ŚLĄSKIE[]|Gliwice[]|Gliwice[]
A1901580|59-900|Zgorzelec|ul. Bohaterów II Armii Wojska Polskiego[Bohaterów II A.W.P.]|64||DOLNOŚLĄSKIE[]|zgorzelecki[]|Zgorzelec[]
A1660069|38-480|Rymanów|ul. Bohaterów II Wojny Światowej[Bohaterów II Wojny Ś]|12||PODKARPACKIE[]|krośnieński[]|Rymanów[]
A1464729|41-219|Sosnowiec|ul. Bohaterów Monte Cassino[Bohaterów Monte Cass]|50||ŚLĄSKIE[]|Sosnowiec[]|Sosnowiec[]
A1615988|42-600|Tarnowskie Góry|ul. Bohaterów Monte Cassino[Bohaterów Monte Cass]|11||ŚLĄSKIE[]|tarnogórski[]|Tarnowskie Góry[]
A1712885|38-200|Jasło|ul. Bohaterów Monte Cassino[Bohaterów Monte Cass]|12||PODKARPACKIE[]|jasielski[]|Jasło[]
A1737036|22-400|Zamość|ul. Bohaterów Monte Cassino[Bohaterów Monte Cass]|7|6|LUBELSKIE[]|Zamość[]|Zamość[]
A1638909|34-100|Wadowice|ul. Bohaterów Monte Cassino[Bohaterów Monte Cassino 10]|10|10[]|MAŁOPOLSKIE[]|wadowicki[]|Wadowice[]
A1775841|40-231|Katowice|ul. Bohaterów Monte Cassino[Bohaterów Monte Cassino 2h/10]|2h/10[2h]|2h/10[10]|ŚLĄSKIE[]|Katowice[]|Katowice[]
A1775887|91-431|Łódź[ŁÓDZ]|ul. Bojowników Getta Warszawskiego[Boj. Getta Warszawskiego]|11|4|ŁÓDZKIE[]|Łódź[]|Łódź[]
A1727638|75-209|Koszalin|ul. Bojowników o wolność i demokrację[Bojowników o Wolność i Demokra]|10||ZACHODNIOPOMORSKIE[]|Koszalin[]|Koszalin[]
A1894002|39-300|Mielec|ul. Brożka[Borodzika]|1||PODKARPACKIE[]|mielecki[]|Mielec[]
A1464793|39-305|Borowa|[Borowa-]|403||PODKARPACKIE[]|mielecki[]|Borowa[]
A1723802|32-500|Chrzanów|ul. Borowcowa[Borowcowa 124]|124|124[]|MAŁOPOLSKIE[]|chrzanowski[]|Chrzanów[]
A1398387|33-340|Stary Sącz|ul. Batorego[Botorego]|25||MAŁOPOLSKIE[]|nowosądecki[]|Stary Sącz[]
A1332520|32-566|Brodła[ALWERNIA]|[Brodło]|9||MAŁOPOLSKIE[]|chrzanowski[]|Alwernia[]
A1455203|31-801|Kraków|ul. Broniewskiego[Broniewskiego 1 sklep]|1||MAŁOPOLSKIE|Kraków|Kraków
A1710419|89-632|Brusy-Wybudowanie[Brusy]|[Brusy Wybudowanie]|63a||POMORSKIE[]|chojnicki[]|Brusy[]
A1439756|32-052|Radziszów|ul. Brzegi[Brzegi nr]|12||MAŁOPOLSKIE[]|krakowski[]|Skawina[]
A1397527|32-014|Brzezie|[Brzezie (Brak Ulicy)]|287||MAŁOPOLSKIE[]|wielicki[]|Kłaj[]
A1464675|32-014|Brzezie|[Brzezie-]|328||MAŁOPOLSKIE[]|wielicki[]|Kłaj[]
A1464972|33-386|Brzezna|[Brzezna-]|477||MAŁOPOLSKIE[]|nowosądecki[]|Podegrodzie[]
A1788327|39-307|Brzyście|[Brzyście k/Mielca]|35||PODKARPACKIE[]|mielecki[]|Gawłuszowice[]
A1464812|32-800|Bucze|[Bucze-]|302||MAŁOPOLSKIE[]|brzeski[]|Brzesko[]
A1815837|96-330|Budy-Kałki[PUSZCZA MARIAŃSKA]|[Budy Kałki]|20||MAZOWIECKIE[]|żyrardowski[]|Puszcza Mariańska[]
A1881480|32-060|Budzyń|[BUDZYŃ 93]|93|93[]|MAŁOPOLSKIE[]|krakowski[]|Liszki[]
A1617286|52-131|Wrocław|ul. Buforowa[Buforowa125]|hala 5||DOLNOŚLĄSKIE[]|Wrocław[]|Wrocław[]
A1682744|97-512|Bugaj Zakrzewski[Kodrąb]|[Bugaj Zakrzewski]|4||ŁÓDZKIE[]|radomszczański[]|Kodrąb[]
A1464858|23-400|Bukowa|[Bukowa-]|110a||LUBELSKIE[]|biłgorajski[]|Biłgoraj[]
A1953728|58-307[58-309]|Wałbrzych|ul. Burczykowskich[BURCZYKOWSKICH]|44A||DOLNOŚLĄSKIE|Wałbrzych|Wałbrzych[WAŁBRZYCH M.]
A1258489|85-796|Bydgoszcz|ul. Bydgoskich Olimpijczyków[Bydgoskich Olimpijcz.]|6|11|KUJAWSKO-POMORSKIE|Bydgoszcz|Bydgoszcz
A1369377|43-430[73-995]|Międzyświeć|ul. Bystra[Bystrzyca, Republika Czeska]|43||ŚLĄSKIE[]|cieszyński[]|Skoczów[]
A1465011|41-910[41-907]|Bytom|ul. Bożka[Bytom,ul. Zabrzańska-]|42||ŚLĄSKIE[]|Bytom[]|Bytom[]
A1613367|32-086|Węgrzce|ul. C7[C-7 1]|1[2]|2[]|MAŁOPOLSKIE[]|krakowski[]|Zielonki[]
A1706145|32-086|Węgrzce|ul. C8[C-8]|10||MAŁOPOLSKIE[]|krakowski[]|Zielonki[]
A1446373|32-086|Węgrzce|ul. C8[C-8]|446||MAŁOPOLSKIE|krakowski|Zielonki
A1834030|95-035|Cedrowice-Parcela[OZORKOW]|[Cedrowice Parcela]|11||ŁÓDZKIE[]|zgierski[]|Ozorków[]
A1894084|32-410|Dobczyce|ul. Cegielniana[Cegielniana 24b]|24b|24b[]|MAŁOPOLSKIE[]|myślenicki[]|Dobczyce[]
A1966902|62-834|Ceków-Kolonia[CEKÓW]|[Ceków Kolonia]|150||WIELKOPOLSKIE[]|kaliski[]|Ceków-Kolonia[]
A1691319|30-427|Kraków[Krakow]|ul. Cesarza[Cesarza Benedyjta]|29|5|MAŁOPOLSKIE|Kraków|Kraków
A1399639|97-420|Chabielice-Kolonia[SZCZERCÓW]|[Chabielice Kolonia]|40||ŁÓDZKIE[]|bełchatowski[]|Szczerców[]
A1894188|34-500|Zakopane|ul. Chłabówka[Chłabówka Górna]|18c||MAŁOPOLSKIE[]|tatrzański[]|Zakopane[]
A1659274|22-335|Chłaniów-Kolonia[Żółkiewka]|[Chłaniów Kolonia]|3||LUBELSKIE[]|krasnostawski[]|Żółkiewka[]
A1275122|00-867|Warszawa|ul. Chłodna[Chłodna 39]|39[paw.7]|paw.7[]|MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1257005|38-300|Gorlice|ul. Chrobrego[Chrobrego B.]|16||MAŁOPOLSKIE|gorlicki|Gorlice
TU1257005|38-300|Gorlice|ul. Chrobrego[Chrobrego B.]|16||MAŁOPOLSKIE|gorlicki|Gorlice
A1353187|28-500|Chruszczyna Mała[KAZIMIERZA WLK.]|[Chruszczyna Wlk.]|66||ŚWIĘTOKRZYSKIE[]|kazimierski[]|Kazimierza Wielka[]
A1465290|34-114|Chrząstowice|[Chrząstowice-]|105||MAŁOPOLSKIE[]|wadowicki[]|Brzeźnica[]
A1911969|37-534|Cieplice[ADAMÓWKA]|[CIEPLICA]|89||PODKARPACKIE[]|przeworski[]|Adamówka[]
A1894829|97-540|Ciężkowice|[Ciężkowice 128b]|128b|128b[]|ŁÓDZKIE[]|radomszczański[]|Gidle[]
A1752701|02-777|Warszawa|ul. Ciszewskiego[Ciszewskiego J.F.]|5|64|MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1752704|02-777|Warszawa|ul. Ciszewskiego[Ciszewskiego J.F.]|5|64|MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1464619|32-250|Ciszowice|[Ciszowice-]|49B||MAŁOPOLSKIE[]|miechowski[]|Charsznica[]
A1812699|01-922|Warszawa|ul. Conrada[CONRADA JOSEPHA]|5B|9|MAZOWIECKIE|Warszawa|Warszawa[BIELANY]
A1411878|02-677|Warszawa|ul. Cybernetyki[Cybernetyki 19]|19[10B]|10B[]|MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A1642824|27-530|Ożarów|ul. Czachowskiego[Czachowskiego Dioniz]|9||ŚWIĘTOKRZYSKIE[]|opatowski[]|Ożarów[]
A1720127|32-089|Czajowice[KRAKÓW]|[Czajowice Łokietka]|20||MAŁOPOLSKIE|krakowski[KRAKÓW]|Wielka Wieś[KRAKÓW]
A1304983|43-460|Wisła|ul. Czarne[Czarnej Wisełki]|3||ŚLĄSKIE[]|cieszyński[]|Wisła[]
A1464851|32-020|Czarnochowice|[Czarnochowice-]|139||MAŁOPOLSKIE[]|wielicki[]|Wieliczka[]
A1428471|31-126[30-054]|Kraków|ul. Czarnowiejska[Czarnowiejska (obok B5 A]|5 A||MAŁOPOLSKIE|Kraków|Kraków
A1995605|30-049[30-059]|Kraków|ul. Czarnowiejska[Czarnowiejska 103]|103[6]|6[]|MAŁOPOLSKIE[]|Kraków[]|Kraków[]
A1177890|30-054[]|Kraków|ul. Czarnowiejska[Czarnowiejska 60]|60[paw.B-6]|paw.B-6[]|MAŁOPOLSKIE[ŁÓDZKIE]|Kraków[WIELUŃSKI]|Kraków[WIERZCHLAS]
A1370169|27-515|Czekarzewice Pierwsze[TARŁÓW]|[Czekarzewice II]|36a||ŚWIĘTOKRZYSKIE[]|opatowski[]|Tarłów[]
A1465421|32-070|Czernichów|[Czernichów-]|514||MAŁOPOLSKIE[]|krakowski[]|Czernichów[]
A1889399|27-500|Opatów|ul. Czernika[Czernika Stanisława]|27|A|ŚWIĘTOKRZYSKIE[]|opatowski[]|Opatów[]
A1246046|00-910[00-919]|Warszawa|ul. Czerwonych Beretów[Czerw.Beretów]|9|10|MAZOWIECKIE|Warszawa[]|Warszawa[WAWER]
A1245879|00-910|Warszawa|ul. Czerwonych Beretów[Czerw.Beretów]|12|5|MAZOWIECKIE|Warszawa[]|Warszawa[WAWER]
A1929421|96-500|Czerwonka-Parcel[SOCHACZEW]|[Czerwonka Parcel]|19N||MAZOWIECKIE[]|sochaczewski[]|Sochaczew[]
A1317919|00-910|Warszawa|ul. Czerwonych Beretów[Czerwonych Beretów bl.]|56||MAZOWIECKIE[]|Warszawa[]|Warszawa[]
A18142|32-210|Częstoszowice[KSIĄŻ WIELKI]|[Częstochowice]|23||MAŁOPOLSKIE[]|miechowski[]|Książ Wielki[]
A1421542|32-085|Modlnica|ul. Częstochowska[Częstochowska 53]|53[3a]|3a[]|MAŁOPOLSKIE[]|krakowski[]|Wielka Wieś[]
A1271687|01-355|Warszawa|ul. Czumy[Czumy Waleriana]|22|20|MAZOWIECKIE|Warszawa[]|Warszawa[BEMOWO]
A1438655|31-121|Kraków|ul. Czysta[Czysta11/13]|Nie|Mieszka|MAŁOPOLSKIE|Kraków|Kraków
A1465002|28-130|Czyżów|[Czyżów-]|4||ŚWIĘTOKRZYSKIE[]|buski[]|Stopnica[]
A1464856|29-130|Dalekie|[Dalekie-]|11||ŚWIĘTOKRZYSKIE[]|włoszczowski[]|Moskorzew[]
A1440354|30-612[30-611]|Kraków|ul. Daliowa[Daliowa 3/6]|3/6[3]|3/6[6]|MAŁOPOLSKIE|Kraków|Kraków
A1637561|97-300|Piotrków Trybunalski|ul. Daniłowskiego[Daniłowskiego 11]|11[52]|52/18[18]|ŁÓDZKIE[]|Piotrków Trybunalski[]|Piotrków Trybunalski[]
A1619441|32-070|Dąbrowa Szlachecka[CZERNICHÓW]|[Dąbrowa Szlchecka]|3||MAŁOPOLSKIE[]|krakowski[]|Czernichów[]
A1256813|97-300[]|Piotrków Trybunalski|ul. Dąbrowskiej[Dąbrowskiej 7 bl.]|13|16|ŁÓDZKIE[]|Piotrków Trybunalski[]|Piotrków Trybunalski[]
A28614|44-286|Wodzisław Śląski[WODZISŁAW ŚL.]|os. Dąbrówki[Dąbrówki Os.]|25|5|ŚLĄSKIE|wodzisławski|Wodzisław Śląski
A1464859|37-100|Dąbrówki|[Dąbrówki-]|370||PODKARPACKIE[]|łańcucki[]|Czarna[]
A1402349|27-400|Ostrowiec Świętokrzyski[OSTROWIEC ŚWIĘTOKRAYSKI]|ul. Dębowa[DĘBOWA WOLA STARA]|25A||ŚWIĘTOKRZYSKIE[]|ostrowiecki[]|Ostrowiec Świętokrzyski[]
A1649976|05-220|Zielonka|ul. Długa[Długa 18]|18[12]|12/18[18]|MAZOWIECKIE|wołomiński|Zielonka
A11843787|43-419|Hażlach|ul. Długa[Długa Kończyce Wielkie]|27||ŚLĄSKIE[]|cieszyński[]|Hażlach[]
A1807762|31-416|Kraków|ul. Dobrego Pasterza[Dobrego Pasterza 118E]|118E[49]|49[]|MAŁOPOLSKIE|Kraków|Kraków
A1772644|78-600|Dobrzyca Leśna[WAŁCZ]|[Dobrzyca Leśna]|17|3|ZACHODNIOPOMORSKIE[]|wałecki[]|Wałcz[]
A1465097|22-540|Dołhobyczów-Kolonia[DOŁHOBYCZÓW KOLONIA]|[Dołhobyczów Kolonia-]|7A||LUBELSKIE[]|hrubieszowski[]|Dołhobyczów[]
A1610364|22-540|Dołhobyczów-Kolonia[DOŁHOBYCZÓW]|[Dołhobyczów Kolonia]|7a||LUBELSKIE|hrubieszowski|Dołhobyczów
ZA1610364|22-540|Dołhobyczów-Kolonia[DOŁHOBYCZÓW]|[Dołhobyczów Kolonia]|7a||LUBELSKIE|hrubieszowski|Dołhobyczów
A1235338|32-064|Rudawa|ul. Domańskiej[Domańskiej Antoniny]|7||MAŁOPOLSKIE|krakowski|Zabierzów
A1922602|62-023|Kamionki|ul. Dożynkowa[Dożynkowa.20]|2||WIELKOPOLSKIE[]|poznański[]|Kórnik[]
A1350980|23-400|Biłgoraj|droga Straceń 1941-1944[Droga Straceń]|9||LUBELSKIE[]|biłgorajski[]|Biłgoraj[]
A1931126|39-300|Mielec|al. Ducha Świętego[Ducha Sw.]|11|1B|PODKARPACKIE[]|mielecki[]|Mielec[]
A1639003|39-300|Mielec|al. Ducha Świętego[Ducha św.]|1|1|PODKARPACKIE[]|mielecki[]|Mielec[]
A1809300|39-300|Mielec|al. Ducha Świętego[Ducha św.]|5|17|PODKARPACKIE[]|mielecki[]|Mielec[]
A1257487|39-300|Mielec|al. Ducha Świętego[Ducha Św.]|25|31|PODKARPACKIE[]|mielecki[]|Mielec[]
A1256794|39-300[]|Mielec|al. Ducha Świętego[Ducha Św.]|29|26|PODKARPACKIE[]|mielecki[]|Mielec[]
A1294219|39-300|Mielec|al. Ducha Świętego[Ducha Św.]|17|54|PODKARPACKIE[]|mielecki[]|Mielec[]
A1465737|39-300|Mielec|al. Ducha Świętego[Ducha Św.]|38|35|PODKARPACKIE[]|mielecki[]|Mielec[]
A1642311|39-300|Mielec|al. Ducha Świętego[Ducha Św.]|1|20|PODKARPACKIE[]|mielecki[]|Mielec[]
A1714179|39-300|Mielec|al. Ducha Świętego[Ducha Św.]|17|34|PODKARPACKIE[]|mielecki[]|Mielec[]
A1758140|39-300|Mielec|al. Ducha Świętego[Ducha Św.]|15|12|PODKARPACKIE[]|mielecki[]|Mielec[]
A1628407|05-850|Ożarów Mazowiecki|ul. Duchnicka[Duchanice,Ożarowska]|40|42|MAZOWIECKIE[]|warszawski zachodni[]|Ożarów Mazowiecki[]
A1828896|43-100|Tychy|ul. Dunikowskiego[Dunikowskiego Ksawerego]|4|40|ŚLĄSKIE[]|Tychy[]|Tychy[]
A1420809|30-112|Kraków|ul. Dunin-Wąsowicza[Dunin Wąsowicza 24]|24[16]|16[]|MAŁOPOLSKIE|Kraków|Kraków
A1464754|37-716|Duńkowiczki|[Duńkowiczki-]|79||PODKARPACKIE[]|przemyski[]|Orły[]
A1659449|43-303[43-300]|Bielsko-Biała|ul. Dywizji Kościuszkowskiej[Dywizji Kościuszkows]|7|4|ŚLĄSKIE[]|Bielsko-Biała[]|Bielsko-Biała[]
A1754054|80-462|Gdańsk|ul. Dywizjonu 303[Dywizjonu]|303/3a|17|POMORSKIE[]|Gdańsk[]|Gdańsk[]
A1750328|31-872[]|Kraków|os. Dywizjonu 303[Dywizjonu]|14||MAŁOPOLSKIE|Kraków|Kraków
A1465191|34-514|Dzianisz|[Dzianisz-]|230||MAŁOPOLSKIE[]|tatrzański[]|Kościelisko[]
A1436843|05-092|Dziekanów Polski[DZIEKANOW POLSKI]|[Dziekanow Polski, ul. Rolnicza]|93||MAZOWIECKIE[]|warszawski zachodni[]|Łomianki[]
ZA1260218|31-309|Kraków|ul. Ehrenberga[Ehrenberga G.]|27||MAŁOPOLSKIE|Kraków|Kraków
A1639388|22-440|Krasnobród|al. Najświętszej Marii Panny[eja NMP]|57||LUBELSKIE[]|zamojski[]|Krasnobród[]
A1464996|23-408|Aleksandrów Drugi|[eksandrów Drugi-]|346||LUBELSKIE[]|biłgorajski[]|Aleksandrów[]
A1615838|23-408|Aleksandrów|[eksandrów]|282||LUBELSKIE[]|biłgorajski[]|Aleksandrów[]
A1879792|21-003|Elizówka[CIECIERZYN]|[Elizowska]|65||LUBELSKIE[]|lubelski[]|Niemce[]
A1927310|41-923[41-908]|Bytom|ul. Energetyki[Energetyki 11]|11|11/107[107]|ŚLĄSKIE[]|Bytom[]|Bytom[]
A1441946|31-143[31-311]|Kraków|ul. Fenn'a[Fenn]|'a|7A|MAŁOPOLSKIE[15]|Kraków[MAŁOPOLSKIE]|Kraków
A1694525|42-260|Kamienica Polska|ul. Ferensa[Ferensa Adama]|7||ŚLĄSKIE[]|częstochowski[]|Kamienica Polska[]
A1444820|38-130|Frysztak|pl. Floriana[FLORIANA 11]|11|11[]|PODKARPACKIE[]|strzyżowski[]|Frysztak[]
A1240913|31-019|Kraków|ul. Floriańska[Floriańska 55]|55[55 I]|55 I[]|MAŁOPOLSKIE|Kraków|Kraków
A1856576|34-120|Andrychów|ul. Floriańska[Floriańska, Targanice]|60||MAŁOPOLSKIE[]|wadowicki[]|Andrychów[]
A1205554|25-031|Kielce|ul. Gagarina[Gagarina 10 m]|14||ŚWIĘTOKRZYSKIE[MAŁOPOLSKIE]|Kielce[KRAKÓW]|Kielce[KRAKÓW]
A1649102|55-002|Gajków[KAMIENIEC WROCŁAWSKI]|[Gajków Wrocławska]|1||DOLNOŚLĄSKIE[]|wrocławski[]|Czernica[]
A1467288|30-864|Kraków|ul. Gardowskiego[Gardowskiego 60]|60[Tak]|Tak[]|MAŁOPOLSKIE|Kraków|Kraków
A1770358|32-088|Garliczka[PRZYBYSŁAWICE]|[Garliczaka]|63||MAŁOPOLSKIE[]|krakowski[]|Zielonki[]
A1614131|26-502|Gąsawy Rządowe[Jastrząb]|[Gąsawy Rządowe Niwy]|56||MAZOWIECKIE[]|szydłowiecki[]|Jastrząb[]
A1465297|32-420|Gdów|[Gdów-]|403||MAŁOPOLSKIE[]|wielicki[]|Gdów[]
A1442056|38-500|Sanok|al. Prugara-Ketlinga[gen. B. Prugara-Ketlinga]|6|26|PODKARPACKIE[]|sanocki[]|Sanok[]
A1637671|38-500|Sanok|al. Prugara-Ketlinga[Gen. B. Prugara-Ketlinga]|14|15|PODKARPACKIE[]|sanocki[]|Sanok[]
